query_id,query_num,found_query,gt_rows,pred_rows,F1-Cell,Cardinality,Tuple Constr.,AVG-Score,tokens,time_s,dataset,model_folder,model,method,method_label,run_id,run_num,category,query_label,pred_dir
query7,7,1,1,1,1.0,1.0,1.0,1.0,159.0,0.9145676249172539,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query8,8,1,1,1,1.0,1.0,1.0,1.0,161.0,0.6187925410922617,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query9,9,1,1,1,1.0,1.0,1.0,1.0,157.0,0.6260141669772565,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query10,10,1,2,2,1.0,1.0,1.0,1.0,179.0,0.8815232501365244,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query11,11,1,11,13,0.9787234042553191,0.8461538461538461,0.6363636363636364,0.8204136289242672,576.0,4.083122332813218,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query12,12,1,12,13,0.9795918367346939,0.9230769230769231,0.6666666666666666,0.8564451421594278,572.0,3.550647584022954,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query13,13,1,13,12,0.9803921568627451,0.9230769230769231,0.6153846153846154,0.8396178984414279,541.0,5.624750708928332,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query14,14,1,11,11,1.0,1.0,0.36363636363636365,0.787878787878788,514.0,2.949434584006667,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query15,15,1,12,12,0.9767441860465117,1.0,0.4166666666666667,0.7978036175710593,529.0,4.4871355418581516,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query16,16,1,8,9,1.0,0.8888888888888888,0.75,0.8796296296296297,449.0,2.2094640410505235,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query17,17,1,10,5,1.0,0.5,0.8888888888888888,0.7962962962962963,314.0,1.4029757080134004,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query18,18,1,5,5,1.0,1.0,0.8,0.9333333333333332,321.0,1.3949941250029951,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query19,19,1,3,2,1.0,0.6666666666666666,0.6666666666666666,0.7777777777777777,223.0,0.9236800000071526,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query20,20,1,6,6,1.0,1.0,1.0,1.0,354.0,2.321022666990757,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query21,21,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,3.5983320001978427,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query22,22,1,1,1,0.0,1.0,0.0,0.3333333333333333,126.0,0.6625280829612166,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query23,23,1,1,1,0.0,1.0,0.0,0.3333333333333333,139.0,0.5506682079285383,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query24,24,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.6467714589089155,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query25,25,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.6635270828846842,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query26,26,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.8645012080669403,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query27,27,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.6562089589424431,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query28,28,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.6432187501341105,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query29,29,1,1,1,0.0,1.0,0.0,0.3333333333333333,136.0,0.5986892499495298,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query30,30,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,1.1981307920068502,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query31,31,1,1,1,0.6666666666666666,1.0,0.0,0.5555555555555555,240.0,0.9554611248895526,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query32,32,1,4,2,1.0,0.5,0.0,0.5,226.0,1.4917956250719726,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query33,33,1,4,2,1.0,0.5,0.0,0.5,227.0,1.2843622909858823,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query34,34,1,1,1,0.8,1.0,0.0,0.6,198.0,0.73066550004296,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query35,35,1,1,1,0.8,1.0,0.0,0.6,195.0,0.7529836669564247,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query36,36,1,1,1,0.6666666666666666,1.0,0.0,0.5555555555555555,235.0,1.2598455420229584,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query37,37,1,1,1,1.0,1.0,0.0,0.6666666666666666,199.0,0.9418268748559058,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query38,38,1,1,1,1.0,1.0,0.0,0.6666666666666666,200.0,1.1632542919833213,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query39,39,1,1,1,1.0,1.0,0.0,0.6666666666666666,196.0,1.0525820408947766,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query40,40,1,1,1,0.6666666666666666,1.0,0.0,0.5555555555555555,244.0,1.0255114589817822,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query41,41,1,3,6,0.6,0.5,0.0,0.3666666666666667,255.0,1.4220151249319315,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query42,42,1,5,5,0.7058823529411765,1.0,0.2,0.6352941176470589,236.0,1.4942514158319682,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query43,43,1,5,5,0.6666666666666667,1.0,0.0,0.5555555555555556,237.0,1.6495729580055922,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query44,44,1,11,11,0.896551724137931,1.0,0.45454545454545453,0.7836990595611285,345.0,1.7887980828527361,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query45,45,1,10,11,0.8488745980707394,0.9090909090909091,0.1,0.6193218357205496,345.0,1.8214741251431406,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query46,46,1,11,11,0.8571428571428571,1.0,0.2727272727272727,0.70995670995671,345.0,3.081665833014995,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query47,47,1,11,11,0.8571428571428571,1.0,0.09090909090909091,0.6493506493506493,345.0,1.816773750120774,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query48,48,1,11,11,0.7857142857142856,1.0,0.0,0.5952380952380952,345.0,2.581853333162144,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query49,49,1,11,11,0.8571428571428571,1.0,0.09090909090909091,0.6493506493506493,345.0,2.956494792131707,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query50,50,1,11,11,0.8275862068965517,1.0,0.2727272727272727,0.7001044932079413,345.0,2.031502207973972,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_8/nobel_prizes
query1,1,1,1,1,1.0,1.0,1.0,1.0,156.0,1.310939917108044,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query2,2,1,1,1,1.0,1.0,1.0,1.0,158.0,0.7307595000602305,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query3,3,1,2,2,1.0,1.0,1.0,1.0,178.0,1.0315081670414656,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query4,4,1,1,1,1.0,1.0,1.0,1.0,160.0,0.6598463328555226,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query5,5,1,1,1,1.0,1.0,1.0,1.0,158.0,0.6475919589865953,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query6,6,1,1,1,1.0,1.0,1.0,1.0,157.0,0.6970058330334723,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query7,7,1,1,1,1.0,1.0,1.0,1.0,159.0,0.6320105418562889,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query8,8,1,1,1,1.0,1.0,1.0,1.0,161.0,0.9012819998897612,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query9,9,1,1,1,1.0,1.0,1.0,1.0,157.0,1.0599174161907285,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query10,10,1,2,2,1.0,1.0,1.0,1.0,179.0,0.9010100830346346,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query11,11,1,11,13,0.9787234042553191,0.8461538461538461,0.6363636363636364,0.8204136289242672,576.0,2.9496425830293447,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query12,12,1,12,13,0.9795918367346939,0.9230769230769231,0.6666666666666666,0.8564451421594278,572.0,3.226776583818719,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query13,13,1,13,13,0.9803921568627451,1.0,0.6153846153846154,0.8652589240824535,582.0,3.332024374976754,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query14,14,1,11,11,1.0,1.0,0.36363636363636365,0.787878787878788,514.0,3.998333874857053,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query15,15,1,12,11,0.9767441860465117,0.9166666666666666,0.4166666666666667,0.7700258397932817,501.0,2.9022239590995014,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query16,16,1,8,9,1.0,0.8888888888888888,0.75,0.8796296296296297,449.0,3.421509958105162,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query17,17,1,10,5,1.0,0.5,0.8888888888888888,0.7962962962962963,314.0,4.922264041844755,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query18,18,1,5,5,1.0,1.0,0.8,0.9333333333333332,321.0,2.522942957933992,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query19,19,1,3,2,1.0,0.6666666666666666,0.6666666666666666,0.7777777777777777,223.0,1.2905520831700414,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query20,20,1,6,7,1.0,0.8571428571428571,1.0,0.9523809523809524,383.0,1.7672968748956919,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query21,21,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.5840592910535634,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query22,22,1,1,1,0.0,1.0,0.0,0.3333333333333333,126.0,0.5924338749609888,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query23,23,1,1,1,0.0,1.0,0.0,0.3333333333333333,139.0,1.8453355410601944,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query24,24,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.8367007500492036,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query25,25,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.6856527079362422,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query26,26,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.8958401251584291,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query27,27,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.5838904168922454,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query28,28,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.7730556658934802,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query29,29,1,1,1,0.0,1.0,0.0,0.3333333333333333,136.0,0.6651806670706719,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query30,30,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.8736079588998109,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query31,31,1,1,1,1.0,1.0,1.0,1.0,201.0,0.8562535000964999,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
query32,32,1,4,2,1.0,0.5,0.0,0.5,226.0,1.4955452501308173,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_9,9,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_9/nobel_prizes
